ID,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
20221,2010,Yi Jianlian,PF,22,NJN,52,51,1655,12.3,0.481,0.073,0.343,7.7,18.7,13,4.9,1.2,2.3,10.6,20.1,0,1.3,1.3,0.037,-3.4,-0.6,-4,-0.8,227,563,0.403,15,41,0.366,212,522,0.406,0.417,154,193,0.798,115,257,372,47,37,52,77,170,623
20222,2010,Amir Johnson,PF,22,TOR,82,5,1453,16.7,0.639,0.012,0.446,12.9,19.1,16.1,5,1.6,3.5,13.6,14.5,3.4,1.1,4.5,0.15,1.4,0.8,2.1,1.5,208,334,0.623,0,4,0,208,330,0.63,0.623,95,149,0.638,154,241,395,48,44,66,63,255,511
20223,2010,Anthony Johnson,PG,35,ORL,31,0,406,12.4,0.543,0.351,0.18,2.4,11,6.8,24.2,1.4,0.2,17.8,16.7,0.5,0.5,1,0.116,-0.6,-0.2,-0.8,0.1,49,111,0.441,13,39,0.333,36,72,0.5,0.5,19,20,0.95,8,40,48,63,11,1,26,32,130
20224,2010,James Johnson,PF,22,CHI,65,11,757,10.4,0.532,0.219,0.333,5.1,13.6,9.4,9.8,1.4,4.3,20.5,18,-0.3,1.1,0.8,0.054,-3.8,1.7,-2.1,0,95,210,0.452,15,46,0.326,80,164,0.488,0.488,51,70,0.729,34,94,128,48,21,43,62,126,256
20225,2010,Joe Johnson,SG,28,ATL,76,76,2886,19.3,0.538,0.253,0.194,3,11.4,7.1,22,1.5,0.1,8.8,26.3,6,2.4,8.4,0.14,3.5,-1.3,2.2,3,635,1386,0.458,129,350,0.369,506,1036,0.488,0.505,220,269,0.818,74,279,353,369,82,5,145,145,1619
20226,2010,Dahntay Jones,SF,29,IND,76,26,1892,10.8,0.527,0.051,0.413,2.7,10.5,6.6,12.9,1,1.5,14.9,20.1,0.1,1.6,1.8,0.045,-3.2,-0.3,-3.6,-0.8,287,623,0.461,4,32,0.125,283,591,0.479,0.464,198,257,0.77,48,181,229,150,40,39,129,237,776
20227,2010,Dwayne Jones,PF,26,PHO,2,0,7,1.4,,,,0,30.5,16.1,0,0,0,,0,0,0,0,0.045,-7.4,-0.8,-8.2,0,0,0,,0,0,,0,0,,,0,0,,0,2,2,0,0,0,0,1,0
20228,2010,James Jones,SF,29,MIA,36,6,503,8.8,0.556,0.756,0.235,0.9,9.5,5.3,5.1,1.2,0.6,7.7,13.3,0.5,0.5,1,0.099,-0.5,-1,-1.5,0.1,43,119,0.361,37,90,0.411,6,29,0.207,0.517,23,28,0.821,4,41,45,17,11,4,11,45,146
20229,2010,Solomon Jones,C,25,IND,52,2,675,9.9,0.499,0.017,0.403,8.2,15.1,11.6,7.3,1,3.9,16.2,16.1,0,0.8,0.8,0.058,-4.5,1.4,-3.1,-0.2,78,176,0.443,0,3,0,78,173,0.451,0.443,51,71,0.718,51,93,144,32,14,37,40,125,207
20230,2010,DeAndre Jordan,C,21,LAC,70,12,1137,12.7,0.571,0.008,0.538,12.4,23.6,17.9,2.9,0.7,4,20.3,14.7,0.2,1.2,1.5,0.061,-3.9,0.3,-3.7,-0.5,144,238,0.605,0,2,0,144,236,0.61,0.605,48,128,0.375,122,230,352,21,16,62,75,152,336
20231,2010,Chris Kaman,C,27,LAC,76,76,2608,16.5,0.527,0.005,0.255,8.1,23.2,15.6,8.6,0.7,2.7,14.3,27.1,0,2.4,2.4,0.044,-2.8,-0.4,-3.2,-0.8,589,1202,0.49,0,6,0,589,1196,0.492,0.49,230,307,0.749,184,520,704,120,37,94,223,213,1408
20232,2010,Jason Kapono,SF,28,PHI,57,12,976,8.4,0.527,0.568,0.05,1.7,6.4,4,6.1,1.1,0.5,10,15.9,0.3,0.1,0.5,0.023,-1,-3.1,-4.1,-0.5,126,301,0.419,63,171,0.368,63,130,0.485,0.523,9,15,0.6,14,52,66,39,21,6,34,80,324
20233,2010,Coby Karl,SF-SG,26,TOT,7,1,113,5.1,0.404,0.344,0.188,3.9,14,8.9,17.9,1.3,0.6,22.4,17,-0.2,0,-0.2,-0.076,-5.5,-1.6,-7.1,-0.1,11,32,0.344,2,11,0.182,9,21,0.429,0.375,4,6,0.667,4,14,18,15,3,1,10,14,28
20234,2010,Coby Karl,SG,26,CLE,3,0,5,-38.1,,,,0,45.4,23.8,0,0,0,100,37.3,-0.1,0,-0.1,-1.112,-45.3,-0.9,-46.2,-0.1,0,0,,0,0,,0,0,,,0,0,,0,2,2,0,0,0,4,0,0
20235,2010,Coby Karl,SF,26,GSW,4,1,108,7.1,0.404,0.344,0.188,4.1,12.5,8.2,18.7,1.3,0.7,14.8,16.1,-0.1,0,-0.1,-0.028,-3.6,-1.7,-5.3,-0.1,11,32,0.344,2,11,0.182,9,21,0.429,0.375,4,6,0.667,4,12,16,15,3,1,6,14,28
20236,2010,Jason Kidd,PG,36,DAL,80,80,2881,17.2,0.577,0.617,0.148,1.9,15.6,8.9,36.4,2.6,0.9,21.4,14.5,4.8,4,8.9,0.148,2.7,1.6,4.3,4.6,284,671,0.423,176,414,0.425,108,257,0.42,0.554,80,99,0.808,48,397,445,724,145,35,195,142,824
20237,2010,Andrei Kirilenko,SF,28,UTA,58,35,1681,18.2,0.588,0.185,0.485,5.5,12.9,9.3,14,2.5,3.4,11.9,17.7,3.3,2.7,6,0.171,1.6,2.9,4.5,2.8,244,482,0.506,26,89,0.292,218,393,0.555,0.533,174,234,0.744,76,188,264,158,83,71,79,102,688
20238,2010,Kyle Korver,SG,28,UTA,52,0,952,13.9,0.62,0.393,0.175,1.3,12.2,6.9,13.9,1.4,1,12.2,16.2,1.6,1,2.6,0.13,0.9,-0.5,0.4,0.6,138,280,0.493,59,110,0.536,79,170,0.465,0.598,39,49,0.796,10,101,111,89,26,12,42,76,374
20239,2010,Kosta Koufos,C,20,UTA,36,0,172,7.7,0.494,0,0.319,11.3,19.4,15.5,5.1,0.6,1.9,21.9,17.9,-0.2,0.2,0,0.014,-5.7,-0.9,-6.6,-0.2,22,47,0.468,0,0,,22,47,0.468,0.468,9,15,0.6,16,29,45,6,2,4,15,26,53
20240,2010,Nenad Krstic,C,26,OKC,76,76,1741,13.7,0.527,0.009,0.189,9.1,16,12.6,4.9,0.9,1.9,8.7,17.1,2,2.2,4.2,0.116,-1.7,0,-1.7,0.1,281,560,0.502,1,5,0.2,280,555,0.505,0.503,76,106,0.717,134,249,383,52,32,45,58,177,639
20241,2010,Oliver Lafayette,SG,25,BOS,1,0,22,12.8,0.583,0.333,0,5.7,16.3,11.1,14.4,0,0,14.3,14.9,0,0,0,0.098,-1.2,-1.6,-2.8,0,3,6,0.5,1,2,0.5,2,4,0.5,0.583,0,0,,1,3,4,2,0,0,1,0,7
20242,2010,Carl Landry,PF,26,TOT,80,29,2469,19,0.6,0.003,0.459,8.5,13.4,10.9,4.6,1.1,1.9,10.8,22.5,5.8,1.9,7.7,0.15,0.4,-1.1,-0.7,0.8,499,931,0.536,1,3,0.333,498,928,0.537,0.537,344,427,0.806,188,280,468,66,55,63,136,234,1343
20243,2010,Carl Landry,PF,26,HOU,52,1,1415,21.1,0.621,0,0.507,9.5,13.8,11.6,5,1,2.4,11.3,23.8,4.1,1.3,5.4,0.184,1,-1,0,0.7,302,552,0.547,0,0,,302,552,0.547,0.547,235,280,0.839,122,164,286,40,28,46,86,146,839
20244,2010,Carl Landry,PF,26,SAC,28,28,1054,16,0.568,0.008,0.388,7.1,12.8,9.9,4.1,1.3,1.2,10.1,20.7,1.6,0.6,2.3,0.105,-0.4,-1.1,-1.5,0.1,197,379,0.52,1,3,0.333,196,376,0.521,0.521,109,147,0.741,66,116,182,26,27,17,50,88,504
20245,2010,Marcus Landry,SF,24,TOT,18,0,111,7.2,0.487,0.651,0.116,5,14.6,9.7,0,0.5,1.3,11.7,20.9,-0.1,0,-0.1,-0.034,-5,-6.8,-11.8,-0.3,16,43,0.372,9,28,0.321,7,15,0.467,0.477,3,5,0.6,5,14,19,0,1,2,6,14,44
20246,2010,Marcus Landry,SF,24,NYK,17,0,108,8.1,0.509,0.634,0.122,5.2,15,10,0,0.5,1.4,12.2,20.6,-0.1,0,0,-0.015,-4.6,-6.7,-11.3,-0.3,16,41,0.39,9,26,0.346,7,15,0.467,0.5,3,5,0.6,5,14,19,0,1,2,6,14,44
20247,2010,Marcus Landry,SF,24,BOS,1,0,3,-26.8,0,1,0,0,0,0,0,0,0,0,31.3,0,0,0,-0.738,-19.7,-10.2,-29.9,0,0,2,0,0,2,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0
20248,2010,Acie Law,PG,25,TOT,26,1,234,16,0.585,0.213,0.653,1.4,6.6,4.1,17.5,2.3,0.4,15,21.7,0.3,0.2,0.6,0.115,-0.7,-2.5,-3.2,-0.1,35,75,0.467,5,16,0.313,30,59,0.508,0.5,38,49,0.776,3,14,17,26,11,1,17,16,113
20249,2010,Acie Law,PG,25,GSW,5,0,66,21.3,0.752,0.214,1.071,0,3.4,1.7,15,4.3,0,8.8,14.7,0.3,0,0.3,0.236,2.9,-2.1,0.8,0,9,14,0.643,1,3,0.333,8,11,0.727,0.679,12,15,0.8,0,2,2,7,6,0,2,5,31
20250,2010,Acie Law,PG,25,CHA,9,0,33,7.5,0.419,0.063,0.438,0,3.6,1.8,16,1.6,2.5,13.6,31.1,-0.1,0,0,-0.066,-8.5,-3.4,-11.9,-0.1,5,16,0.313,0,1,0,5,15,0.333,0.313,6,7,0.857,0,1,1,3,1,1,3,3,16
20251,2010,Acie Law,PG,25,CHI,12,1,135,15.4,0.58,0.267,0.6,2.5,8.9,5.8,19.2,1.5,0,17.4,22.9,0.2,0.1,0.3,0.101,-0.6,-2.4,-3,0,21,45,0.467,4,12,0.333,17,33,0.515,0.511,20,27,0.741,3,11,14,16,4,0,12,8,66
20252,2010,Ty Lawson,PG,22,DEN,65,8,1318,16.4,0.6,0.213,0.359,3.7,7.1,5.4,24.2,1.8,0.1,15.4,18,2.9,0.9,3.7,0.135,1.8,-1.8,0,0.7,201,390,0.515,34,83,0.41,167,307,0.544,0.559,106,140,0.757,42,82,124,203,48,2,82,89,542
20253,2010,Courtney Lee,SG,24,NJN,71,66,2375,12.8,0.525,0.29,0.197,2.8,9.7,6.1,9,2.1,0.6,8.3,17.7,1.8,1.3,3.1,0.063,-0.2,-0.6,-0.8,0.7,338,775,0.436,76,225,0.338,262,550,0.476,0.485,133,153,0.869,60,192,252,121,93,20,76,130,885
20254,2010,David Lee,C,26,NYK,81,81,3019,22.2,0.584,0.006,0.262,8.4,27.6,17.9,17.5,1.4,1,11.9,23.8,7.4,2.9,10.3,0.163,1.9,1,2.9,3.7,686,1258,0.545,0,8,0,686,1250,0.549,0.545,268,330,0.812,228,721,949,295,85,40,189,257,1640
20255,2010,Rashard Lewis,PF,30,ORL,72,72,2369,14,0.573,0.525,0.224,3.1,12.1,7.8,7.4,1.7,0.9,10.9,19.4,3.1,3.4,6.5,0.132,1.8,0.9,2.7,2.8,350,805,0.435,168,423,0.397,182,382,0.476,0.539,145,180,0.806,62,256,318,107,78,28,108,180,1013
20256,2010,Shaun Livingston,PG,24,TOT,36,18,796,12.8,0.563,0.03,0.239,2.3,9,5.6,26.3,1.1,1.1,20.7,15.9,0.7,0.5,1.2,0.07,-1.5,-1.2,-2.7,-0.1,104,201,0.517,0,6,0,104,195,0.533,0.517,42,48,0.875,16,62,78,130,17,11,58,61,250
20257,2010,Shaun Livingston,PG,24,OKC,10,0,130,4.7,0.313,0.125,0,3.6,13.8,8.8,14.7,2,1.1,33.3,8.3,-0.2,0.2,0,-0.004,-5.9,2.5,-3.4,0,5,16,0.313,0,2,0,5,14,0.357,0.313,0,0,,4,16,20,14,5,2,8,9,10
20258,2010,Shaun Livingston,PG,24,WAS,26,18,666,14.4,0.582,0.022,0.259,2,8.1,5,28.6,0.9,1,19.5,17.4,0.9,0.3,1.2,0.085,-0.6,-1.9,-2.5,-0.1,99,185,0.535,0,4,0,99,181,0.547,0.535,42,48,0.875,12,46,58,116,12,9,50,52,240
20259,2010,Brook Lopez,C,21,NJN,82,82,3027,20.1,0.57,0.002,0.451,9.9,17.5,13.5,11.8,1,3.4,13.1,23.6,5.5,2.4,7.9,0.125,1.1,0.8,1.9,3,563,1129,0.499,0,2,0,563,1127,0.5,0.499,416,509,0.817,270,439,709,187,55,139,204,251,1542
20260,2010,Robin Lopez,C,21,PHO,51,31,986,17.6,0.621,0,0.43,12.6,15.6,14.2,1.1,0.5,3.8,10.6,17.3,2.5,0.8,3.2,0.158,0.3,-1.2,-1,0.3,171,291,0.588,0,0,,171,291,0.588,0.588,88,125,0.704,104,144,248,7,10,53,41,117,430
20261,2010,Kevin Love,PF,21,MIN,60,22,1714,20.7,0.549,0.164,0.427,14.5,28.6,21.5,12.9,1.3,1,13.2,22.4,3.4,1.5,4.9,0.138,1.8,0.1,1.9,1.7,291,646,0.45,35,106,0.33,256,540,0.474,0.478,225,276,0.815,227,431,658,136,43,23,117,136,842
20262,2010,Kyle Lowry,PG,23,HOU,68,0,1651,15.5,0.536,0.293,0.56,6.1,11.2,8.6,27.7,1.9,0.4,16.7,18.6,2.9,1.4,4.3,0.126,1.3,0,1.3,1.4,184,464,0.397,37,136,0.272,147,328,0.448,0.436,215,260,0.827,91,156,247,305,60,9,116,173,620
20263,2010,Corey Maggette,PF,30,GSW,70,49,2081,20.3,0.615,0.056,0.622,4.9,15.2,10,13.2,1.2,0.1,13,26.7,5.6,0.7,6.3,0.144,1.6,-2.6,-1,0.5,457,886,0.516,13,50,0.26,444,836,0.531,0.523,460,551,0.835,92,281,373,172,51,4,168,231,1387
20264,2010,Jamaal Magloire,C,31,MIA,36,0,359,9.4,0.47,0,1.054,13.5,26,19.8,0.4,1.3,2.5,17.2,13,-0.1,0.7,0.6,0.078,-6.1,-0.9,-7,-0.5,28,56,0.5,0,0,,28,56,0.5,0.5,21,59,0.356,41,80,121,1,9,11,17,59,77
20265,2010,Ian Mahinmi,C,23,SAS,26,0,165,21.6,0.667,0,0.855,9.4,27.2,18.5,2.1,1,3.5,16.5,25.2,0.4,0.3,0.7,0.206,-2.3,-1.6,-3.9,-0.1,35,55,0.636,0,0,,35,55,0.636,0.636,31,47,0.66,13,39,52,2,3,8,15,32,101
20266,2010,Shawn Marion,SF,31,DAL,75,75,2385,14.7,0.535,0.024,0.179,7.7,15.2,11.5,7.2,1.5,1.9,10.6,18.1,2.1,2.8,5,0.1,-0.9,1.4,0.4,1.5,395,778,0.508,3,19,0.158,392,759,0.516,0.51,105,139,0.755,158,319,477,107,69,61,99,141,898
20267,2010,Sean Marks,C,34,NOH,14,0,75,9,0.49,0,0.625,21.5,14.3,18,3.6,0,3,16.4,7.4,0.1,0,0.2,0.104,-1.4,-0.1,-1.5,0,4,8,0.5,0,0,,4,8,0.5,0.5,2,5,0.4,14,9,23,2,0,3,2,17,10
20268,2010,Cartier Martin,SF,25,TOT,18,2,390,9,0.473,0.36,0.221,7.1,12.6,9.8,6.2,1.4,0.2,11.3,18.8,-0.1,0.2,0.1,0.011,-2.1,-2.5,-4.6,-0.3,50,136,0.368,17,49,0.347,33,87,0.379,0.43,24,30,0.8,25,43,68,16,11,1,19,48,141
20269,2010,Cartier Martin,SF,25,GSW,10,2,276,7.3,0.463,0.352,0.239,6.8,12.3,9.5,4.5,1.4,0,11.8,17.1,-0.1,0.1,-0.1,-0.01,-2.9,-2.6,-5.5,-0.2,32,88,0.364,10,31,0.323,22,57,0.386,0.42,16,21,0.762,17,30,47,9,8,0,13,36,90
20270,2010,Cartier Martin,SF,25,WAS,8,0,114,13.2,0.491,0.375,0.188,8,13.3,10.6,10.2,1.4,0.7,10.4,23,0.1,0.1,0.1,0.061,-0.2,-2.3,-2.5,0,18,48,0.375,7,18,0.389,11,30,0.367,0.448,8,9,0.889,8,13,21,7,3,1,6,12,51
20271,2010,Kenyon Martin,PF,32,DEN,58,58,1986,13.4,0.481,0.047,0.269,8.3,23.3,15.8,8.5,1.8,2.3,11.6,17.5,0.4,2.8,3.3,0.079,-2,2.2,0.2,1.1,283,620,0.456,8,29,0.276,275,591,0.465,0.463,93,167,0.557,142,404,546,109,72,61,91,186,667
20272,2010,Kevin Martin,SG,26,TOT,46,43,1633,17,0.561,0.303,0.491,2,9.7,5.8,11.2,1.4,0.3,9.8,25.3,3.2,1,4.2,0.123,1.5,-2.3,-0.7,0.5,289,693,0.417,70,210,0.333,219,483,0.453,0.468,298,340,0.876,29,135,164,111,46,6,92,96,946
20273,2010,Kevin Martin,SG,26,SAC,22,21,774,17,0.535,0.324,0.457,2.9,11.1,7,11.9,1.5,0.4,7.9,25.3,1.5,0.4,1.9,0.116,1.9,-2.2,-0.4,0.3,135,339,0.398,39,110,0.355,96,229,0.419,0.456,127,155,0.819,20,74,94,57,23,4,35,51,436
20274,2010,Kevin Martin,SG,26,HOU,24,22,859,17.1,0.586,0.282,0.523,1.2,8.4,4.7,10.5,1.4,0.2,11.6,25.4,1.8,0.5,2.3,0.129,1.2,-2.3,-1,0.2,154,354,0.435,31,100,0.31,123,254,0.484,0.479,171,185,0.924,9,61,70,54,23,2,57,45,510
20275,2010,Desmond Mason,SF,32,SAC,5,4,66,6.2,0.472,0,0.333,6.9,15.8,11.3,4.2,0.8,1.1,22.5,11.9,0,0,0,-0.007,-5.8,-0.6,-6.5,-0.1,5,12,0.417,0,0,,5,12,0.417,0.417,3,4,0.75,4,9,13,2,1,1,4,5,13
20276,2010,Roger Mason,SG,29,SAS,79,5,1515,9.7,0.49,0.532,0.069,0.9,11.5,6.3,13.5,1,0.7,10.4,17.2,0.3,1.7,1.9,0.062,-1.2,-0.5,-1.7,0.1,193,496,0.389,88,264,0.333,105,232,0.453,0.478,27,34,0.794,11,151,162,137,30,14,59,99,501
20277,2010,Wesley Matthews,SG,23,UTA,82,48,2025,12.3,0.592,0.292,0.342,3,8,5.6,9,1.6,0.6,12.5,16.5,2.6,1.9,4.6,0.108,0.3,-0.5,-0.2,0.9,273,565,0.483,63,165,0.382,210,400,0.525,0.539,160,193,0.829,50,141,191,124,64,15,93,152,769
20278,2010,Jason Maxiell,C,26,DET,76,29,1550,14,0.531,0.002,0.373,11.8,20,15.7,4.1,1.3,2.1,12.3,16.4,1.5,1.1,2.6,0.081,-1.8,-0.6,-2.4,-0.2,212,415,0.511,0,1,0,212,414,0.512,0.511,89,155,0.574,161,240,401,39,36,38,68,175,513
20279,2010,Sean May,C,25,SAC,37,4,331,11.7,0.492,0.036,0.288,6.8,17.5,12.1,8.1,1.9,1.5,13.2,19.3,0,0.3,0.3,0.044,-3.8,-0.5,-4.3,-0.2,51,111,0.459,0,4,0,51,107,0.477,0.459,21,32,0.656,20,50,70,17,12,7,19,46,123
20280,2010,Eric Maynor,PG,22,TOT,81,2,1269,11.8,0.478,0.193,0.196,2,9.6,5.9,31.5,1.6,0.6,17.5,17.1,0.5,1.4,1.9,0.071,-2,-1.4,-3.3,-0.4,154,368,0.418,22,71,0.31,132,297,0.444,0.448,52,72,0.722,21,108,129,266,40,10,85,115,382
20281,2010,Eric Maynor,PG,22,UTA,26,2,363,12.3,0.454,0.18,0.248,3.4,8.9,6.2,33.1,1.8,0.4,16,21.7,0,0.4,0.4,0.051,-1.9,-1.8,-3.7,-0.2,52,133,0.391,5,24,0.208,47,109,0.431,0.41,25,33,0.758,10,28,38,81,13,2,28,33,134
20282,2010,Eric Maynor,PG,22,OKC,55,0,906,11.6,0.492,0.2,0.166,1.4,9.9,5.8,30.9,1.5,0.7,18.4,15.3,0.5,1,1.5,0.079,-2,-1.2,-3.2,-0.3,102,235,0.434,17,47,0.362,85,188,0.452,0.47,27,39,0.692,11,80,91,185,27,8,57,82,248
20283,2010,O.J. Mayo,SG,22,MEM,82,82,3113,14.6,0.551,0.3,0.221,2.3,9.4,5.8,12.2,1.6,0.4,11.9,20.7,4.3,1.4,5.6,0.087,1.7,-1.3,0.4,1.9,542,1183,0.458,136,355,0.383,406,828,0.49,0.516,212,262,0.809,61,250,311,242,98,17,176,174,1432
20284,2010,Luc Mbah,PF,23,MIL,73,62,1866,11.8,0.53,0.046,0.36,9.9,14.6,12.2,6.5,1.7,1.6,14.1,12.1,1.8,3,4.7,0.122,-1.6,2.9,1.4,1.6,177,369,0.48,6,17,0.353,171,352,0.486,0.488,93,133,0.699,171,229,400,81,60,39,70,181,453
20285,2010,Antonio McDyess,PF,35,SAS,77,50,1617,12.2,0.492,0.005,0.133,11,21.8,16.5,7.7,1.4,1.4,14.8,15.1,0.6,2.6,3.2,0.094,-2.5,2.1,-0.4,0.7,205,428,0.479,0,2,0,205,426,0.481,0.479,36,57,0.632,149,306,455,83,43,32,79,147,446
20286,2010,JaVale McGee,C,22,WAS,60,19,968,17,0.539,0.003,0.378,10.3,18.7,14.5,2.4,0.9,8,12.5,19.1,0.8,1.3,2.1,0.105,-3.2,1.7,-1.5,0.1,156,307,0.508,0,1,0,156,306,0.51,0.508,74,116,0.638,88,155,243,14,16,101,51,122,386
20287,2010,Tracy McGrady,SG,30,TOT,30,24,673,12.2,0.466,0.272,0.268,3.7,12.4,7.9,22.6,1.1,1.5,14.3,20.6,0,0.3,0.3,0.018,-2.2,-1.2,-3.3,-0.2,91,235,0.387,16,64,0.25,75,171,0.439,0.421,47,63,0.746,22,72,94,99,15,14,44,40,245
20288,2010,Tracy McGrady,SG,30,HOU,6,0,46,12.4,0.439,0.105,0.316,0,12.9,6.2,20.9,0,3.2,4.4,21.8,0,0,0,0.047,-4.1,-2,-6.1,0,7,19,0.368,1,2,0.5,6,17,0.353,0.395,4,6,0.667,0,5,5,6,0,2,1,2,19
20289,2010,Tracy McGrady,SG,30,NYK,24,24,627,12.2,0.469,0.287,0.264,3.9,12.4,8.1,22.7,1.2,1.4,15.1,20.5,-0.1,0.3,0.2,0.016,-2,-1.1,-3.1,-0.2,84,216,0.389,15,62,0.242,69,154,0.448,0.424,43,57,0.754,22,67,89,93,15,12,43,38,226
20290,2010,Dominic McGuire,SF,24,TOT,51,2,307,3.8,0.345,0,0.135,8.5,21.3,14.8,5.1,0.8,1,23.6,10.6,-0.5,0.3,-0.2,-0.038,-7.1,0.2,-6.9,-0.4,19,52,0.365,0,0,,19,52,0.365,0.365,0,7,0,23,56,79,11,5,4,17,35,38
20291,2010,Dominic McGuire,SF,24,WAS,41,0,240,4.2,0.355,0,0.125,8,21.4,14.6,4.8,0.9,1,19.2,9.9,-0.3,0.2,-0.1,-0.015,-6.5,0.3,-6.2,-0.3,15,40,0.375,0,0,,15,40,0.375,0.375,0,5,0,17,44,61,8,4,3,10,32,30
20292,2010,Dominic McGuire,SF,24,SAC,10,2,67,2.4,0.311,0,0.167,10.1,20.8,15.4,6.1,0.8,1.1,35.2,13.1,-0.2,0,-0.2,-0.122,-9.2,0.1,-9.1,-0.1,4,12,0.333,0,0,,4,12,0.333,0.333,0,2,0,6,12,18,3,1,1,7,3,8
20293,2010,Josh McRoberts,C,22,IND,42,3,524,14.8,0.55,0.158,0.26,8.3,18.2,13.2,13.5,1.6,2.2,10.5,15.3,0.8,0.7,1.5,0.134,-0.7,1.4,0.7,0.4,76,146,0.521,8,23,0.348,68,123,0.553,0.548,19,38,0.5,40,87,127,44,17,16,19,74,179
20294,2010,Jodie Meeks,SG,22,TOT,60,0,719,10.8,0.493,0.493,0.146,1.4,14.9,7.9,8.7,1.3,0.5,8.1,19.6,0.1,0.8,0.9,0.06,-2,-1.7,-3.7,-0.3,104,268,0.388,42,132,0.318,62,136,0.456,0.466,31,39,0.795,9,90,99,39,18,5,25,52,281
20295,2010,Jodie Meeks,SG,22,MIL,41,0,486,8.4,0.454,0.463,0.119,1.1,16.4,8.4,7.2,1.4,0.6,9.7,19.2,-0.4,0.7,0.3,0.029,-4,-0.6,-4.6,-0.3,64,177,0.362,23,82,0.28,41,95,0.432,0.427,18,21,0.857,5,67,72,22,13,4,20,33,169
20296,2010,Jodie Meeks,SG,22,PHI,19,0,233,15.8,0.566,0.549,0.198,2,11.8,6.8,12,1.1,0.3,4.8,20.3,0.5,0.1,0.6,0.124,2.3,-4,-1.7,0,40,91,0.44,19,50,0.38,21,41,0.512,0.544,13,18,0.722,4,23,27,17,5,1,5,19,112
20297,2010,Pops Mensah-Bonsu,PF,26,TOT,20,0,120,11.4,0.448,0,0.727,16.1,18.3,17.2,3.6,1.7,5.7,18.7,20.3,-0.1,0.1,0,0.006,-5,0.2,-4.8,-0.1,13,33,0.394,0,0,,13,33,0.394,0.394,13,24,0.542,16,19,35,3,4,9,10,20,39
20298,2010,Pops Mensah-Bonsu,PF,26,HOU,4,0,13,15.2,0.377,0,1.5,8.5,27.5,17.6,11,3.9,5.6,0,22.6,0,0,0,0.108,-4.9,3.8,-1.1,0,1,4,0.25,0,0,,1,4,0.25,0.25,3,6,0.5,1,3,4,1,1,1,0,3,5
20299,2010,Pops Mensah-Bonsu,PF,26,TOR,16,0,107,11,0.46,0,0.621,17,17.2,17.1,2.7,1.4,5.7,21.3,20,-0.1,0.1,0,-0.006,-5,-0.2,-5.2,-0.1,12,29,0.414,0,0,,12,29,0.414,0.414,10,18,0.556,15,16,31,2,3,8,10,17,34
20300,2010,C.J. Miles,SF,22,UTA,63,28,1497,10.8,0.515,0.386,0.169,3.4,9.7,6.6,10.7,2,0.9,11.8,20.5,0.2,1.7,1.9,0.061,-0.6,-0.6,-1.1,0.3,241,562,0.429,74,217,0.341,167,345,0.484,0.495,66,95,0.695,42,126,168,105,58,17,81,190,622
20301,2010,Darko Milicic,C,24,TOT,32,18,685,12.8,0.497,0.005,0.137,7.5,17.3,12.3,10.7,1.6,3.7,13.9,16,0.1,0.6,0.7,0.05,-2.6,1.9,-0.7,0.2,100,204,0.49,0,1,0,100,203,0.493,0.49,15,28,0.536,47,104,151,47,22,34,35,82,215
20302,2010,Darko Milicic,C,24,NYK,8,0,71,12.1,0.471,0,0,7.9,21.2,14.4,8.4,2.9,1.1,10.5,12.1,0,0.1,0.1,0.073,-3.7,1.3,-2.4,0,8,17,0.471,0,0,,8,17,0.471,0.471,0,0,,5,13,18,4,4,1,2,7,16
20303,2010,Darko Milicic,C,24,MIN,24,18,614,12.9,0.499,0.005,0.15,7.5,16.9,12.1,11,1.5,4,14.2,16.4,0.1,0.5,0.6,0.048,-2.5,2,-0.5,0.2,92,187,0.492,0,1,0,92,186,0.495,0.492,15,28,0.536,42,91,133,43,18,33,33,75,199
20304,2010,Andre Miller,PG,33,POR,82,66,2500,18.1,0.53,0.088,0.432,4,9.2,6.6,30.3,2,0.3,13.8,23.8,4.6,2.4,7,0.134,1.9,-0.3,1.6,2.3,404,908,0.445,16,80,0.2,388,828,0.469,0.454,322,392,0.821,81,185,266,445,93,9,173,169,1146
20305,2010,Brad Miller,C,33,CHI,82,37,1950,12.9,0.53,0.227,0.379,4.8,17.8,11.4,12.2,1.2,1.1,13.6,18.1,1.5,2.5,4,0.098,-1.3,0.5,-0.8,0.6,250,581,0.43,37,132,0.28,213,449,0.474,0.462,182,220,0.827,83,316,399,154,44,29,107,189,719
20306,2010,Mike Miller,SG,29,WAS,54,50,1805,13.9,0.623,0.395,0.196,3.5,18.2,10.7,18.4,1.1,0.5,19.6,14.7,2.5,1.4,3.9,0.104,1.4,0.7,2,1.8,217,433,0.501,82,171,0.48,135,262,0.515,0.596,70,85,0.824,55,281,336,212,39,12,115,131,586
